Date,AAPL,ABBV,ABT,ACN,AIG,ALL,AMGN,AMZN,APA,APC,AXP,BA,BAC,BAX,BIIB,BK,BLK,BMY,C,CAT,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DIS,DOW,DVN,EBAY,EMC,EMR,EXC,F,FB,FCX,FDX,FOXA,GD,GE,GILD,GM,GOOG,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NKE,NOV,NSC,ORCL,OXY,PEP,PFE,PG,PM,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
8/4/2015,113.02,68.59,49.90,102.32,61.77,61.72,171.92,531.90,44.77,73.66,75.11,140.45,17.69,40.06,330.38,43.51,328.13,64.08,58.34,74.82,67.65,62.20,80.06,48.82,143.68,27.59,109.10,83.13,53.60,120.91,45.82,48.12,28.41,25.77,48.19,30.80,14.28,94.06,11.00,169.52,34.14,147.30,25.48,117.89,30.81,629.25,203.77,39.24,116.42,103.51,153.28,28.44,98.32,67.52,41.17,82.45,206.48,68.82,96.94,97.51,45.25,77.35,54.67,147.32,53.80,101.19,57.70,38.51,46.91,57.60,39.70,81.26,39.34,67.55,96.38,35.19,74.58,83.75,62.30,107.58,58.32,80.61,42.89,183.82,33.62,78.22,86.79,49.14,119.80,94.47,101.20,44.68,97.76,75.01,45.51,94.88,56.61,71.16,75.11
8/5/2015,113.77,68.93,49.87,103.39,62.38,61.88,173.53,537.01,43.87,73.37,74.98,142.74,17.76,41.87,335.41,44.01,330.35,64.30,58.61,75.09,68.27,59.29,80.53,48.09,145.71,27.83,110.33,81.98,53.53,109.83,46.25,46.35,28.56,26.60,48.45,30.78,14.17,96.44,10.89,170.71,31.74,148.31,25.68,117.69,30.89,643.78,204.29,40.24,116.88,104.61,153.58,28.66,99.03,67.78,41.44,83.11,206.38,69.39,97.91,98.16,45.93,78.24,54.62,147.92,54.34,101.56,58.09,38.59,46.95,58.09,39.44,81.25,39.32,67.19,97.74,35.18,74.45,83.81,62.73,108.75,58.63,80.84,43.08,183.97,33.61,78.21,79.01,50.15,122.86,93.83,101.50,44.88,97.60,74.72,45.48,95.88,56.82,72.90,75.11
8/6/2015,114.02,67.89,49.72,102.00,62.44,61.35,166.86,529.46,46.01,75.49,74.39,141.63,17.70,41.67,316.60,43.89,328.75,62.80,57.98,75.66,67.85,58.25,80.22,49.23,145.27,27.77,107.27,83.11,53.43,107.86,45.73,47.69,28.16,26.96,48.28,31.04,14.20,95.12,11.17,169.03,29.70,147.95,25.61,114.35,31.14,642.68,203.69,40.48,115.46,104.67,153.30,28.56,97.60,67.31,41.24,81.12,206.21,68.77,96.80,97.72,46.45,76.99,54.62,146.20,54.44,100.99,57.43,38.52,46.00,57.28,39.65,80.29,39.00,67.93,97.70,34.54,74.42,83.68,61.71,108.13,56.86,81.90,43.51,185.14,33.29,77.72,78.37,49.55,120.99,92.58,100.99,44.67,97.71,73.33,45.47,92.95,56.70,72.19,76.01
8/7/2015,114.41,67.29,49.51,102.64,62.81,61.92,169.47,522.62,45.52,72.42,79.07,140.25,17.64,41.62,309.00,44.36,327.55,62.67,57.79,75.49,67.69,58.31,79.90,47.82,144.10,27.71,106.90,81.71,52.41,108.65,44.65,45.82,28.55,26.99,47.75,31.47,14.17,94.30,10.49,166.43,30.52,148.21,25.37,113.50,31.03,635.30,202.05,39.40,115.82,104.34,152.12,28.43,97.38,67.11,41.10,80.70,206.05,68.99,97.41,97.29,45.75,77.06,54.04,145.84,54.36,100.07,56.98,38.17,46.12,56.97,38.80,79.80,39.24,67.30,97.65,34.56,74.16,83.03,61.88,107.56,56.83,80.59,43.97,186.88,33.26,77.17,79.34,49.62,120.77,91.30,100.71,44.57,97.02,73.96,45.21,92.51,56.64,70.66,74.78
8/10/2015,118.57,67.86,50.05,104.08,63.40,62.47,167.79,524.00,47.83,75.05,80.60,143.63,17.93,41.78,314.94,44.86,331.24,63.14,58.61,78.29,67.93,58.93,81.55,49.15,145.08,28.14,107.77,83.80,53.35,110.29,45.77,47.27,28.66,27.07,48.56,31.22,14.35,94.15,11.60,168.83,30.49,150.43,25.81,115.62,31.22,633.73,204.56,41.24,116.49,106.16,153.72,29.18,98.31,67.94,41.01,81.92,207.71,69.02,97.72,97.76,46.05,77.20,55.46,148.14,54.58,101.99,57.42,38.67,46.71,57.39,39.94,81.29,39.57,69.75,97.64,34.73,75.05,83.79,62.01,108.16,55.91,82.74,43.90,184.42,33.81,77.16,81.35,51.35,121.43,92.26,101.98,45.47,98.27,74.13,46.06,93.17,57.10,70.89,76.65
8/11/2015,112.40,66.92,49.78,102.48,62.73,62.84,165.78,527.46,47.08,74.82,80.68,141.85,17.68,41.50,314.85,44.28,325.72,61.93,57.52,76.22,67.46,58.28,79.95,49.34,144.72,27.58,107.23,83.69,52.37,107.31,44.45,46.70,28.14,26.24,47.50,31.13,14.08,93.62,10.18,167.86,29.88,149.08,25.29,114.66,30.14,660.78,200.32,41.57,116.58,104.25,152.51,28.52,97.54,67.29,40.81,81.95,205.82,68.88,96.84,97.19,45.74,76.97,54.10,145.44,54.60,101.34,56.78,37.52,45.80,56.95,39.54,79.68,38.85,69.95,97.18,34.49,74.89,83.40,61.42,107.23,55.99,82.66,44.33,186.75,33.69,77.06,78.98,49.93,121.21,91.11,101.55,44.85,97.34,73.11,46.42,92.18,56.38,71.33,76.13
8/12/2015,114.13,67.41,49.49,102.67,62.68,62.98,167.81,525.91,48.58,77.43,80.34,140.26,17.41,40.57,316.73,43.52,322.89,61.66,56.79,77.08,67.20,58.89,79.70,50.46,145.72,27.46,107.47,84.68,52.64,106.31,44.85,47.27,28.01,26.13,48.11,32.02,14.06,94.19,10.21,164.75,29.91,148.87,25.44,115.30,30.18,659.56,199.76,42.32,116.58,104.42,153.14,29.00,97.24,66.31,40.59,82.28,205.74,68.43,96.68,96.66,46.17,76.97,53.31,145.48,54.61,102.05,57.27,37.18,46.12,56.25,40.03,80.03,38.96,72.15,96.94,34.74,75.06,83.56,61.45,107.41,56.01,83.12,44.97,187.21,33.07,77.19,79.12,50.40,120.16,91.61,101.38,44.35,98.06,73.41,46.66,92.59,55.90,71.98,77.41
8/13/2015,114.04,67.21,49.24,102.29,62.66,62.86,166.57,529.66,47.29,75.58,80.10,142.60,17.51,40.57,313.91,43.49,321.69,61.69,57.21,75.95,66.87,59.12,79.84,49.05,144.50,28.25,106.83,83.76,52.39,106.84,44.13,45.42,27.99,26.12,48.43,32.08,14.09,93.43,10.03,163.05,29.95,149.02,25.37,114.25,30.36,656.45,199.37,41.38,117.90,104.40,152.08,28.42,97.02,66.62,40.44,81.94,206.74,70.65,96.87,97.74,45.65,77.06,53.50,144.38,54.44,102.12,57.98,37.35,46.11,56.52,38.90,79.72,38.99,71.36,97.35,34.73,74.46,82.61,60.91,107.89,56.48,82.39,45.10,187.48,32.87,77.18,78.25,49.92,119.48,91.49,101.13,44.53,97.75,73.80,46.48,91.77,56.07,71.51,77.27
8/14/2015,114.84,67.32,49.63,102.35,63.66,63.22,165.72,531.52,46.40,75.59,80.25,142.88,17.59,40.65,312.61,43.69,323.89,62.34,57.47,76.66,67.00,58.37,80.35,48.73,145.32,28.58,106.83,83.90,53.21,106.48,44.06,45.47,28.26,26.37,48.62,32.41,14.15,94.42,9.99,164.25,30.10,150.08,25.66,114.65,30.78,657.12,200.64,41.61,118.62,104.95,152.74,28.57,97.34,66.95,40.58,82.80,208.87,71.54,97.53,97.64,46.13,77.16,53.88,145.24,54.63,101.97,58.17,37.65,46.38,56.90,38.63,80.42,39.09,71.82,97.78,34.69,74.30,82.22,60.79,108.55,56.73,82.17,45.27,188.40,33.10,77.53,77.46,49.93,119.98,91.53,102.01,45.05,98.07,74.09,46.31,91.34,56.50,71.78,76.98
8/17/2015,116.03,68.02,49.78,102.38,63.71,63.21,167.77,535.22,47.24,75.88,80.34,142.24,17.66,40.51,316.08,43.68,325.06,62.73,57.65,76.71,66.87,59.89,80.72,48.52,145.32,28.38,107.89,82.23,53.61,108.36,44.62,45.82,28.29,26.70,49.34,32.73,14.06,93.93,10.20,164.41,30.36,151.31,25.78,115.46,30.90,660.87,201.19,40.91,118.57,105.15,153.29,28.62,98.39,67.13,40.68,82.37,209.92,71.91,97.50,99.00,45.84,78.31,53.63,146.18,54.54,102.25,58.69,37.74,46.70,57.21,38.59,80.83,39.40,72.16,98.40,34.87,74.21,82.26,60.95,108.54,57.37,81.82,45.24,190.22,33.28,77.72,78.62,50.19,122.76,91.53,102.18,45.10,98.72,74.28,46.34,92.29,56.52,71.31,77.39
8/18/2015,115.38,67.52,49.83,102.76,63.13,62.94,165.72,535.02,47.46,75.98,80.58,142.39,17.58,40.34,312.13,43.96,324.46,63.53,57.43,76.98,66.90,59.17,80.34,48.47,144.86,27.81,107.61,82.43,53.25,106.26,43.92,45.63,27.77,26.17,49.11,32.92,14.20,95.17,9.88,165.10,30.02,151.73,25.65,116.10,31.00,656.13,199.80,40.63,121.64,105.60,153.00,28.46,97.89,67.27,40.63,82.29,209.57,72.45,97.24,99.10,45.79,77.67,53.41,145.27,54.08,101.61,58.64,37.42,46.95,57.13,38.80,81.02,39.51,72.21,98.31,34.88,73.82,81.98,60.21,109.05,57.46,81.47,45.01,191.44,33.40,79.02,78.23,49.21,124.42,91.57,102.04,45.20,98.77,74.34,46.28,91.54,56.71,68.90,76.53
8/19/2015,113.90,67.26,49.24,101.78,62.34,63.03,164.59,532.92,45.23,71.76,80.29,140.54,17.36,39.89,315.82,43.79,319.07,63.37,56.88,75.61,65.96,59.40,79.21,46.68,144.40,27.36,105.92,79.93,52.51,105.77,43.31,44.09,27.43,25.91,48.74,33.48,14.14,95.31,9.69,164.39,29.79,151.21,25.31,115.26,30.92,660.90,199.58,38.94,121.60,104.43,150.97,27.92,97.83,66.67,40.12,82.67,208.20,73.79,96.24,99.44,44.86,77.05,52.77,143.88,53.70,101.16,58.64,37.05,46.30,57.20,38.18,80.19,39.21,70.61,97.54,34.64,72.83,81.71,60.08,108.33,57.22,79.04,45.25,189.88,33.41,79.58,77.05,48.51,122.16,90.96,101.60,44.82,97.58,74.27,46.26,91.01,56.24,68.00,74.89
8/20/2015,111.56,66.17,47.95,98.91,61.14,62.08,159.23,515.78,43.99,70.44,78.12,134.93,16.62,39.37,309.90,42.43,312.95,61.98,55.21,74.63,65.22,57.86,78.14,46.01,142.95,26.62,105.19,78.28,51.78,99.38,42.86,42.27,26.52,25.46,48.10,33.11,13.82,90.56,9.67,159.91,28.54,147.43,24.78,111.47,30.15,646.83,195.40,37.35,119.40,102.05,149.71,27.10,97.32,65.03,39.90,86.18,206.09,72.61,94.21,98.12,43.66,76.08,51.08,141.39,53.62,98.98,55.98,35.79,45.35,55.87,37.52,78.66,38.32,68.96,96.55,33.93,72.62,81.07,59.06,106.40,55.45,77.84,45.30,188.92,33.01,79.37,73.17,46.77,118.76,88.16,100.35,43.57,95.20,73.82,45.72,89.38,55.31,67.86,73.26
8/21/2015,104.74,64.62,46.56,96.10,59.18,60.64,153.34,494.47,42.68,68.19,76.41,129.70,16.00,38.05,295.64,41.09,303.29,60.36,53.49,73.25,64.22,56.29,75.75,44.44,138.26,26.06,101.41,74.85,51.37,98.21,41.83,40.57,25.77,24.83,47.01,32.33,13.27,86.06,9.54,155.50,27.78,143.71,24.19,104.47,28.94,612.48,186.46,35.36,115.06,98.31,145.98,26.14,94.86,62.72,38.89,83.42,201.70,70.55,90.34,95.53,42.87,73.87,48.76,140.15,52.84,96.33,54.82,33.85,42.78,53.17,36.34,76.72,37.25,67.77,94.84,32.94,70.58,79.02,56.57,103.78,52.50,75.94,44.75,186.71,32.45,77.15,71.98,45.32,115.28,85.32,98.45,42.27,92.41,71.06,44.96,85.23,53.19,65.99,70.86
8/24/2015,102.13,62.22,43.18,91.68,56.42,57.81,145.88,463.37,39.97,64.99,74.04,125.25,15.20,36.94,278.35,38.30,295.29,57.96,50.23,71.12,61.22,53.94,72.69,42.03,132.27,24.80,99.42,71.25,49.38,94.75,39.60,37.60,24.93,23.54,45.44,31.98,12.63,82.09,8.65,147.87,26.51,139.39,23.48,99.83,27.18,589.61,178.23,33.25,111.48,94.73,140.70,25.84,92.14,59.42,37.76,79.67,194.59,67.77,87.50,91.34,41.64,70.53,46.64,136.69,51.08,92.46,53.07,31.92,41.40,51.68,36.38,73.54,35.79,64.32,90.49,31.56,67.93,76.44,54.28,100.82,50.01,72.38,42.58,178.95,31.47,74.08,69.12,44.26,109.48,81.58,94.84,40.26,90.29,68.24,43.63,81.91,50.51,63.42,67.51
8/25/2015,102.74,59.53,42.38,91.16,56.12,56.42,143.46,466.37,38.40,63.44,72.92,123.58,15.17,36.74,281.75,37.45,290.84,57.20,49.77,70.38,59.66,53.38,71.43,41.31,132.01,24.23,99.22,69.18,48.47,95.28,38.66,36.16,25.23,22.46,44.26,29.78,12.35,83.00,8.21,144.57,26.58,137.44,22.89,101.72,26.67,582.06,177.00,33.16,109.92,93.39,138.24,25.46,90.07,59.08,37.38,77.23,196.08,66.47,86.50,89.71,40.99,69.50,45.84,135.76,50.77,88.38,50.30,31.43,40.20,51.51,36.48,71.27,35.16,64.34,88.33,30.78,67.22,75.51,52.91,99.49,50.76,71.06,41.52,174.06,30.92,72.76,69.00,42.91,109.04,79.51,93.80,39.28,88.23,66.85,42.42,80.64,49.30,62.58,67.50
8/26/2015,108.63,61.91,43.45,94.03,58.62,56.83,152.15,500.77,39.03,64.60,75.02,127.37,15.96,37.44,298.25,39.13,299.16,59.33,52.17,72.15,61.50,54.92,73.90,42.50,137.43,25.28,102.06,72.21,50.05,98.60,40.28,37.96,26.17,23.96,45.49,30.80,12.65,87.19,7.89,147.93,27.19,142.60,23.62,106.08,27.47,628.62,183.14,34.11,114.83,97.26,143.87,26.87,94.41,62.04,38.11,80.03,199.18,68.21,91.37,93.59,41.87,71.85,48.01,140.77,52.13,95.95,53.49,32.95,42.42,54.11,38.12,72.93,36.61,65.71,91.14,31.85,69.66,77.82,55.64,102.42,53.61,68.68,42.61,178.85,31.78,75.61,70.96,44.78,112.49,82.46,95.96,40.91,90.97,70.56,44.04,85.03,51.54,64.29,71.23
8/27/2015,111.83,63.26,45.09,94.71,60.55,58.46,153.87,518.37,42.25,68.42,76.26,129.86,16.34,38.35,304.49,40.44,310.40,60.11,53.33,73.90,62.35,56.28,76.48,44.91,139.47,25.76,104.38,76.70,51.39,101.52,42.79,40.26,27.10,24.79,46.69,31.07,12.99,89.73,10.15,152.52,27.64,143.71,24.60,107.10,27.94,637.61,187.92,37.69,116.55,99.31,145.67,27.29,95.52,63.59,38.64,82.64,202.44,68.52,93.70,95.73,42.43,73.12,49.59,141.94,52.62,97.25,54.01,33.94,43.61,56.03,40.39,76.66,36.52,69.05,92.23,32.67,70.23,78.82,56.32,103.89,55.59,72.36,42.90,182.55,32.51,76.61,72.46,46.40,116.76,85.72,98.46,42.07,92.67,72.27,45.04,87.46,53.25,65.53,73.54
8/28/2015,112.20,62.74,45.47,94.83,60.44,58.35,154.03,518.01,44.29,70.33,76.03,131.21,16.26,38.51,303.69,40.31,307.20,59.90,53.17,74.18,62.61,56.29,76.44,45.84,139.21,25.59,103.36,79.46,51.21,101.83,43.18,41.66,27.25,24.73,47.10,30.76,13.16,91.01,10.46,151.98,27.76,143.07,24.75,106.90,28.35,630.38,187.11,38.24,116.41,99.44,145.12,27.97,94.47,63.25,38.81,82.09,202.41,67.91,93.73,95.50,42.47,73.16,49.51,142.24,53.07,97.23,54.43,33.69,43.64,55.97,40.68,77.92,37.16,70.30,92.16,32.08,69.97,78.40,56.41,103.04,55.27,74.53,42.74,181.16,32.36,76.79,72.02,47.32,116.27,86.33,97.95,42.08,92.64,72.33,44.93,87.04,52.77,64.40,73.75
8/31/2015,111.67,61.20,44.75,93.27,59.79,58.00,149.97,512.89,44.66,70.96,76.10,128.69,16.24,38.22,297.30,39.45,300.66,58.77,53.37,74.66,62.07,55.84,76.87,48.12,139.31,25.47,101.60,80.01,50.88,101.23,42.94,42.12,27.11,24.64,46.77,30.13,13.28,89.43,10.60,150.10,27.24,140.60,24.42,104.21,28.78,618.25,187.96,39.17,115.36,98.70,145.03,28.09,93.29,63.22,38.69,81.27,199.71,68.63,92.03,94.28,42.03,71.90,49.30,140.20,52.49,96.51,52.93,34.09,43.23,55.60,41.34,76.66,36.79,71.44,91.57,31.64,69.44,77.87,56.03,101.37,54.36,76.31,42.41,176.25,32.28,76.47,70.75,47.17,114.71,85.18,96.97,41.84,91.02,71.17,44.87,86.17,52.56,64.19,73.92
9/1/2015,106.68,59.32,43.05,91.31,58.19,56.87,145.70,496.54,42.58,67.70,73.40,125.50,15.49,37.00,292.50,38.01,292.54,57.52,50.83,73.16,60.55,54.54,73.48,46.75,137.57,24.73,99.48,77.25,49.42,98.88,40.88,39.82,26.48,23.79,45.35,29.35,13.14,87.23,9.73,147.53,26.45,137.49,23.49,100.66,28.00,597.79,181.50,37.78,112.57,95.41,139.92,27.38,91.42,60.60,38.12,78.75,196.18,67.22,88.72,92.74,40.69,69.15,47.22,136.61,50.97,94.68,51.64,32.77,41.54,54.05,40.38,74.49,35.72,68.51,90.00,30.80,67.70,75.89,54.48,98.88,53.15,74.39,41.44,172.01,31.42,74.19,69.09,45.69,111.66,82.84,94.54,39.79,89.14,68.84,43.79,85.66,50.25,63.29,70.81
9/2/2015,111.26,59.79,43.71,93.43,58.56,57.65,150.48,510.55,42.67,68.93,74.33,128.64,15.81,37.29,304.21,38.68,296.74,58.91,51.64,74.33,61.45,55.40,74.44,47.18,139.68,25.25,100.32,77.12,50.04,101.24,41.60,40.20,26.87,23.91,45.86,29.35,13.28,89.89,9.86,150.31,26.80,141.01,24.17,103.41,28.55,614.34,183.88,38.00,115.97,97.44,142.25,28.15,92.67,61.71,38.27,80.73,202.55,68.50,90.10,95.29,41.94,71.16,48.07,139.31,52.05,96.08,52.08,33.43,43.07,55.08,39.90,75.31,36.45,69.55,91.00,31.40,68.59,76.79,55.31,102.18,54.90,74.38,41.54,174.10,31.91,75.82,70.14,46.69,113.25,84.56,96.04,40.53,90.65,69.50,44.22,87.44,51.24,63.90,71.94
9/3/2015,109.31,60.38,43.61,94.59,58.90,57.70,147.45,504.72,42.67,68.91,74.65,129.02,15.90,36.94,301.63,38.94,298.46,58.06,51.68,72.72,62.18,55.72,75.29,47.17,139.74,25.49,100.79,77.32,49.95,101.34,42.03,40.31,27.04,23.95,45.51,29.64,13.25,88.15,10.09,150.70,26.72,141.96,24.11,101.07,28.46,606.25,184.43,37.91,116.09,98.00,143.95,28.62,91.96,61.82,38.53,80.53,203.70,68.56,91.31,95.26,42.91,69.60,48.18,139.80,52.50,95.84,51.75,33.44,43.21,55.29,40.01,75.92,36.60,69.34,91.49,31.32,68.71,77.52,55.01,103.32,54.34,75.22,41.60,174.87,32.12,76.21,70.35,46.80,113.01,85.14,96.10,40.94,91.32,70.27,44.59,87.87,51.67,64.32,72.49
9/4/2015,108.22,58.61,42.55,93.45,57.55,56.77,145.27,499.00,41.96,68.02,73.48,127.78,15.61,36.03,302.26,38.15,292.48,56.63,50.48,71.40,60.74,55.30,73.98,46.21,137.75,25.12,99.34,75.74,48.01,100.33,41.30,39.63,26.48,23.45,44.91,29.11,12.99,88.26,9.67,148.11,26.47,139.76,23.61,101.22,28.23,600.70,179.76,36.68,113.92,96.03,140.93,28.07,90.64,60.65,37.90,79.26,201.14,67.27,90.20,94.11,42.24,68.61,47.09,137.93,51.31,94.63,50.71,32.84,42.32,54.71,39.49,75.30,35.98,68.15,90.29,30.81,67.56,75.42,53.76,101.68,53.93,73.97,41.02,171.92,31.66,75.20,69.66,45.88,111.39,84.23,94.64,40.06,90.10,69.04,43.71,87.05,50.55,63.36,71.19
9/8/2015,111.23,59.39,43.51,96.09,58.70,57.92,152.72,517.54,42.69,69.37,74.88,131.78,16.11,36.40,308.74,38.98,299.62,58.30,51.54,72.57,62.69,56.61,75.92,47.44,140.68,25.89,101.34,75.91,49.01,103.35,43.27,39.98,26.36,24.01,45.92,29.67,13.09,89.53,10.36,153.03,27.05,142.93,24.55,104.04,29.21,614.66,185.25,37.78,115.92,99.23,144.39,29.04,93.25,62.29,38.27,81.79,205.50,68.77,92.56,96.03,42.60,70.42,48.28,141.47,52.40,94.14,51.79,33.91,43.60,55.74,39.67,77.42,37.38,68.75,91.73,31.95,68.76,77.83,54.66,105.31,54.85,74.51,41.72,174.50,32.22,77.13,71.32,48.01,115.09,87.29,97.25,40.93,92.22,70.40,44.74,89.69,52.16,65.83,72.21
9/9/2015,109.09,58.11,42.71,94.50,57.99,57.08,149.28,516.89,40.76,66.88,74.51,130.63,15.86,36.20,303.48,38.64,294.99,57.35,50.77,71.26,61.66,56.18,75.00,46.85,138.94,25.53,99.44,74.02,48.25,101.26,42.97,39.19,26.20,23.69,45.60,29.18,12.96,90.44,10.69,151.30,26.48,141.03,24.15,102.97,28.96,612.72,185.05,36.98,113.47,98.29,142.25,28.78,91.55,61.32,37.68,80.02,203.16,67.58,89.64,94.69,41.67,69.21,47.65,138.94,51.94,92.15,51.05,33.40,42.78,54.80,38.33,77.67,36.79,66.91,90.20,31.39,67.28,76.37,53.79,104.85,54.34,73.38,41.49,171.61,31.87,75.93,69.76,46.95,114.59,86.39,96.37,40.39,91.26,69.48,44.26,88.55,51.44,64.58,70.74
9/10/2015,111.49,58.42,42.60,95.78,57.96,57.40,151.32,522.24,40.32,66.89,74.70,131.51,15.99,35.96,312.62,38.99,299.50,58.06,50.96,70.73,61.20,56.05,75.01,47.41,139.27,25.85,100.01,74.75,48.03,101.95,42.94,39.48,26.15,23.69,45.45,29.14,13.15,91.98,11.23,149.32,26.51,139.29,24.28,106.37,29.69,621.35,185.28,37.41,113.99,98.97,143.38,28.81,92.04,61.80,37.80,79.78,204.64,67.40,89.35,94.51,42.05,69.63,47.92,138.86,52.19,92.67,51.82,33.51,43.00,55.06,38.77,77.77,37.31,67.01,90.43,32.04,67.13,76.96,54.79,104.84,55.01,73.06,41.33,172.06,31.84,75.84,70.36,46.75,116.27,86.54,96.15,40.61,90.81,70.10,44.33,88.99,51.80,63.59,71.25
9/11/2015,113.11,58.20,42.89,96.32,58.07,57.86,151.39,529.44,39.69,65.34,74.89,132.62,15.99,35.91,315.37,39.21,301.49,58.53,50.99,70.94,61.19,55.92,74.79,46.37,140.31,25.61,100.72,74.88,47.85,103.81,42.96,38.58,26.32,24.37,45.13,29.10,13.13,92.05,11.36,150.82,26.45,140.45,24.55,108.73,29.84,625.77,184.64,37.03,114.93,99.04,144.52,29.01,92.25,61.70,37.84,80.72,205.30,68.09,91.01,96.65,42.35,69.52,47.75,139.33,52.07,91.41,51.64,33.63,43.19,55.77,38.17,77.89,37.61,66.18,90.98,32.38,67.22,77.54,54.13,105.31,56.16,72.69,41.73,176.07,31.81,76.64,69.66,46.91,118.19,85.56,96.50,40.57,91.74,70.63,44.60,90.00,51.86,64.11,71.41
9/14/2015,114.20,57.79,42.65,95.48,57.74,57.96,149.20,521.38,39.73,64.69,74.53,132.38,15.92,35.86,316.23,39.21,299.26,58.48,50.87,71.08,61.38,55.76,74.90,45.79,140.41,25.30,99.38,74.86,47.40,103.16,42.28,38.65,25.75,24.12,44.62,29.55,13.20,92.31,11.12,149.97,26.32,139.23,24.37,108.88,30.40,623.24,183.31,36.71,114.22,98.65,142.84,28.93,92.64,61.52,37.81,80.81,204.49,67.62,90.60,96.22,41.95,68.36,47.42,138.89,51.93,89.09,51.89,33.45,42.75,55.81,38.10,77.42,37.26,65.47,90.57,32.13,66.87,77.43,53.78,104.24,55.93,71.84,41.65,175.87,31.65,75.92,69.28,47.16,117.29,85.17,96.33,40.43,91.24,69.88,44.52,89.77,52.01,63.75,71.22
9/15/2015,115.16,58.05,43.28,97.20,58.39,58.70,150.33,522.37,39.92,65.41,75.88,134.22,16.26,36.14,319.86,39.71,306.05,59.39,51.89,72.84,61.70,56.64,75.49,46.29,141.68,25.57,100.80,76.24,47.72,102.77,42.80,38.91,25.98,24.31,45.40,29.87,13.70,92.90,11.25,153.74,26.57,140.36,24.89,110.57,30.67,635.14,186.81,36.84,115.67,99.74,144.68,29.26,93.71,62.70,38.21,81.87,206.32,68.90,91.77,97.43,42.66,69.55,48.52,141.64,53.58,89.82,53.09,34.22,43.69,56.78,38.21,79.22,37.68,66.03,91.42,32.58,68.24,78.85,54.33,104.79,56.54,72.58,41.65,177.98,31.95,76.58,69.64,47.63,119.51,87.41,99.82,41.50,92.08,70.38,45.22,90.52,52.70,63.79,71.58
9/16/2015,115.29,58.35,43.33,97.91,58.64,58.92,149.38,527.39,42.49,68.81,76.69,135.11,16.28,36.10,319.56,39.88,311.63,60.89,52.48,73.88,62.33,57.24,76.40,48.43,142.85,25.66,100.74,78.07,47.82,103.30,44.14,40.77,26.74,24.63,46.13,30.43,14.02,93.45,11.79,149.38,26.74,140.41,25.51,110.55,30.87,635.98,188.00,38.48,117.30,100.38,145.54,29.30,93.92,63.26,38.85,83.34,206.04,69.52,92.39,97.92,42.71,69.74,48.80,142.23,54.82,89.34,53.41,34.26,44.00,57.65,39.51,80.37,37.96,67.65,92.42,32.59,68.88,80.11,54.66,104.83,56.89,75.12,41.92,180.28,32.02,77.25,70.22,48.02,120.63,89.21,99.38,41.85,93.34,70.86,45.04,90.51,52.94,64.15,73.00
9/17/2015,112.82,58.70,43.71,97.48,58.17,58.71,152.08,538.87,41.46,68.24,76.43,135.35,15.82,36.24,325.30,39.46,309.76,61.46,51.54,72.34,62.53,57.95,75.03,49.08,142.59,25.47,100.55,78.45,47.50,103.54,43.40,40.53,26.27,24.47,45.92,30.93,13.98,94.34,12.00,149.24,26.78,140.13,25.16,111.13,30.98,642.90,185.81,38.53,117.39,99.95,145.28,29.24,94.15,61.79,39.08,88.79,206.08,69.93,92.87,97.08,43.38,70.43,47.02,141.00,54.15,89.05,53.50,33.69,43.95,57.50,39.09,79.80,36.44,67.60,92.72,32.88,69.01,80.09,54.44,105.26,56.91,74.27,42.48,181.71,31.87,76.77,69.90,47.48,122.73,89.14,99.92,41.16,92.71,70.83,44.11,89.29,51.46,63.93,73.15
9/18/2015,112.36,60.03,42.81,96.49,57.53,57.30,148.80,540.26,39.15,65.16,75.33,134.01,15.52,36.14,314.67,38.52,307.02,63.59,50.18,70.19,61.96,56.92,72.72,47.35,141.06,25.14,98.25,76.80,46.96,102.18,42.50,39.51,26.02,23.87,44.21,30.28,13.67,94.40,10.84,145.05,26.31,137.84,24.62,107.97,30.19,629.25,180.32,37.21,114.61,97.47,141.72,28.57,92.71,60.10,38.68,87.32,201.82,67.66,91.81,96.29,42.52,69.95,45.78,137.71,53.52,87.07,51.68,32.68,43.19,57.39,37.59,77.68,36.09,66.12,92.40,32.26,68.72,79.25,53.92,103.34,56.47,71.55,42.43,180.85,31.65,75.40,69.29,47.13,121.94,87.21,97.64,40.68,90.49,69.66,43.46,86.11,50.30,62.81,71.40
